travel_class,carry_on_items,personal_items,checked_items,passenger_type,compliance,reason,fees
Business,[],"[{'w': 13, 'dim': [68, 44, 23]}, {'w': 0, 'dim': [83, 30, 40]}]","[{'w': 0, 'dim': [84, 61, 48]}, {'w': 14, 'dim': [70, 69, 47]}, {'w': 7, 'dim': [79, 35, 24]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 5, 'dim': [33, 23, 17]}, {'w': 1, 'dim': [36, 40, 25]}]",[],"[{'w': 17, 'dim': [56, 34, 38]}]",child,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [39, 38, 20]}, {'w': 3, 'dim': [48, 39, 20]}]","[{'w': 0, 'dim': [53, 40, 21]}, {'w': 0, 'dim': [65, 52, 28]}]","[{'w': 40, 'dim': [72, 51, 31]}, {'w': 11, 'dim': [90, 46, 40]}, {'w': 0, 'dim': [69, 75, 38]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [27, 29, 21]}, {'w': 3, 'dim': [25, 25, 28]}]","[{'w': 0, 'dim': [79, 63, 38]}]",[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 9, 'dim': [36, 33, 14]}, {'w': 0, 'dim': [29, 33, 11]}]",[],"[{'w': 56, 'dim': [97, 78, 40]}]",adult,False,Item with weight 56kg or size 215cm must be shipped as cargo.,75
Business,[],"[{'w': 0, 'dim': [56, 42, 25]}]","[{'w': 0, 'dim': [58, 37, 22]}, {'w': 7, 'dim': [68, 49, 47]}]",child,True,Checked luggage complies with the policy.,250
Business,"[{'w': 6, 'dim': [49, 40, 24]}, {'w': 0, 'dim': [36, 25, 16]}]","[{'w': 0, 'dim': [73, 41, 23]}, {'w': 0, 'dim': [76, 65, 40]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 10, 'dim': [26, 21, 21]}]",[],[],child,True,Checked luggage complies with the policy.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [62, 33, 22]}, {'w': 0, 'dim': [85, 69, 28]}]",[],child,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 19, 'dim': [75, 63, 46]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 4, 'dim': [29, 37, 28]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [44, 20, 13]}]","[{'w': 40, 'dim': [87, 67, 24]}, {'w': 24, 'dim': [65, 47, 36]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 0, 'dim': [74, 51, 34]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 27, 'dim': [25, 29, 24]}]","[{'w': 0, 'dim': [51, 41, 22]}, {'w': 49, 'dim': [71, 39, 24]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 1, 'dim': [33, 23, 17]}]",[],"[{'w': 58, 'dim': [52, 47, 26]}]",adult,False,Item with weight 58kg or size 125cm must be shipped as cargo.,75
First,"[{'w': 0, 'dim': [30, 36, 18]}]",[],[],infant,True,Checked luggage complies with the policy.,0
Business,"[{'w': 6, 'dim': [30, 26, 10]}, {'w': 13, 'dim': [34, 23, 27]}]","[{'w': 0, 'dim': [66, 36, 46]}]",[],child,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [76, 45, 20]}, {'w': 0, 'dim': [85, 48, 41]}]","[{'w': 0, 'dim': [97, 35, 22]}, {'w': 17, 'dim': [95, 46, 38]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [47, 26, 30]}]","[{'w': 0, 'dim': [61, 33, 42]}, {'w': 48, 'dim': [78, 32, 30]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 3, 'dim': [30, 23, 24]}, {'w': 1, 'dim': [31, 32, 11]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [50, 30, 18]}]",[],"[{'w': 16, 'dim': [74, 47, 37]}, {'w': 33, 'dim': [67, 33, 39]}]",adult,False,Item with weight 33kg or size 139cm must be shipped as cargo.,75
First,"[{'w': 0, 'dim': [30, 40, 22]}]",[],"[{'w': 0, 'dim': [62, 65, 20]}]",adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 11, 'dim': [48, 30, 22]}, {'w': 1, 'dim': [23, 30, 24]}]",[],[],child,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 1, 'dim': [50, 43, 23]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [43, 36, 21]}]","[{'w': 0, 'dim': [61, 50, 47]}, {'w': 35, 'dim': [55, 53, 27]}]","[{'w': 28, 'dim': [65, 60, 20]}, {'w': 11, 'dim': [90, 72, 49]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 18, 'dim': [43, 24, 29]}, {'w': 4, 'dim': [28, 38, 18]}]","[{'w': 0, 'dim': [75, 30, 42]}, {'w': 0, 'dim': [52, 66, 42]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],"[{'w': 36, 'dim': [64, 61, 35]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 15, 'dim': [29, 37, 10]}, {'w': 6, 'dim': [30, 40, 29]}]","[{'w': 44, 'dim': [90, 55, 48]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 20, 'dim': [77, 51, 22]}, {'w': 0, 'dim': [82, 65, 26]}]",[],infant,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 24, 'dim': [83, 66, 43]}]",infant,True,Checked luggage complies with the policy.,175
Business,"[{'w': 2, 'dim': [44, 30, 30]}]",[],"[{'w': 2, 'dim': [56, 64, 32]}, {'w': 34, 'dim': [87, 56, 33]}, {'w': 0, 'dim': [61, 70, 27]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,[],[],"[{'w': 11, 'dim': [63, 61, 26]}]",adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [33, 24, 17]}, {'w': 4, 'dim': [31, 40, 17]}]","[{'w': 40, 'dim': [75, 47, 42]}, {'w': 8, 'dim': [84, 47, 27]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 0, 'dim': [40, 30, 17]}, {'w': 5, 'dim': [28, 30, 27]}]","[{'w': 0, 'dim': [61, 54, 48]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [48, 31, 13]}, {'w': 12, 'dim': [46, 29, 17]}]","[{'w': 0, 'dim': [90, 54, 48]}, {'w': 0, 'dim': [80, 60, 46]}]","[{'w': 0, 'dim': [51, 58, 33]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 12, 'dim': [36, 24, 28]}]","[{'w': 0, 'dim': [54, 69, 39]}]",[],child,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [40, 30, 12]}]","[{'w': 41, 'dim': [51, 49, 34]}]","[{'w': 44, 'dim': [71, 62, 20]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 0, 'dim': [61, 41, 30]}]","[{'w': 0, 'dim': [51, 65, 44]}]",child,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 0, 'dim': [48, 39, 18]}, {'w': 15, 'dim': [20, 26, 20]}]","[{'w': 0, 'dim': [70, 61, 48]}, {'w': 0, 'dim': [84, 45, 28]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [50, 25, 18]}]","[{'w': 24, 'dim': [54, 66, 34]}, {'w': 0, 'dim': [79, 33, 47]}]","[{'w': 1, 'dim': [70, 30, 47]}]",child,False,Exceeded carry-on weight limit.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [43, 34, 29]}]",[],"[{'w': 5, 'dim': [100, 70, 30]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,[],"[{'w': 18, 'dim': [53, 69, 35]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 47, 'dim': [54, 56, 49]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 7, 'dim': [50, 47, 38]}, {'w': 48, 'dim': [73, 37, 30]}]",[],child,False,Exceeded carry-on weight limit.,0
First,[],[],"[{'w': 0, 'dim': [88, 67, 32]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 0, 'dim': [48, 20, 11]}, {'w': 7, 'dim': [39, 28, 20]}]","[{'w': 0, 'dim': [66, 52, 22]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [26, 30, 19]}, {'w': 1, 'dim': [39, 39, 21]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 0, 'dim': [90, 60, 33]}]","[{'w': 0, 'dim': [86, 75, 35]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 10, 'dim': [28, 29, 16]}, {'w': 6, 'dim': [49, 24, 28]}]","[{'w': 5, 'dim': [70, 54, 24]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 21, 'dim': [29, 25, 21]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 13, 'dim': [41, 38, 11]}, {'w': 19, 'dim': [27, 29, 21]}]",[],"[{'w': 26, 'dim': [50, 73, 42]}, {'w': 6, 'dim': [60, 46, 26]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [36, 29, 30]}, {'w': 0, 'dim': [43, 37, 22]}]","[{'w': 0, 'dim': [56, 38, 32]}]",[],adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [41, 25, 16]}, {'w': 8, 'dim': [31, 30, 14]}]","[{'w': 9, 'dim': [55, 41, 20]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 0, 'dim': [62, 43, 26]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 13, 'dim': [43, 40, 10]}, {'w': 16, 'dim': [42, 23, 13]}]",[],[],child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [27, 32, 22]}]","[{'w': 24, 'dim': [74, 50, 32]}, {'w': 0, 'dim': [66, 43, 43]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 7, 'dim': [38, 20, 17]}]",[],"[{'w': 0, 'dim': [64, 72, 41]}, {'w': 15, 'dim': [96, 51, 50]}]",infant,True,Checked luggage complies with the policy.,425
Economy,"[{'w': 6, 'dim': [30, 30, 20]}, {'w': 3, 'dim': [21, 20, 29]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 9, 'dim': [32, 30, 29]}]","[{'w': 0, 'dim': [72, 52, 34]}, {'w': 16, 'dim': [73, 55, 42]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 11, 'dim': [36, 32, 10]}, {'w': 0, 'dim': [48, 23, 13]}]","[{'w': 0, 'dim': [62, 57, 33]}]",[],child,True,Checked luggage complies with the policy.,0
Economy,[],[],"[{'w': 0, 'dim': [83, 41, 41]}, {'w': 31, 'dim': [84, 53, 44]}, {'w': 22, 'dim': [74, 70, 22]}]",adult,True,Checked luggage complies with the policy.,675
First,"[{'w': 0, 'dim': [28, 32, 15]}, {'w': 16, 'dim': [32, 40, 21]}]",[],"[{'w': 0, 'dim': [83, 79, 21]}, {'w': 0, 'dim': [77, 38, 31]}]",child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 9, 'dim': [42, 37, 11]}]","[{'w': 7, 'dim': [66, 64, 43]}, {'w': 0, 'dim': [64, 63, 48]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [31, 22, 29]}]","[{'w': 28, 'dim': [61, 65, 34]}, {'w': 0, 'dim': [70, 69, 28]}]","[{'w': 3, 'dim': [85, 51, 46]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 1, 'dim': [34, 24, 24]}, {'w': 15, 'dim': [44, 31, 16]}]",[],"[{'w': 57, 'dim': [100, 35, 40]}]",child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [31, 35, 28]}]","[{'w': 28, 'dim': [76, 46, 21]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 0, 'dim': [93, 30, 50]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 2, 'dim': [47, 25, 17]}, {'w': 11, 'dim': [31, 27, 25]}]",[],[],child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [40, 23, 25]}, {'w': 3, 'dim': [37, 20, 11]}]","[{'w': 0, 'dim': [60, 38, 50]}, {'w': 20, 'dim': [90, 43, 37]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 0, 'dim': [54, 56, 21]}]","[{'w': 32, 'dim': [100, 39, 34]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [29, 29, 23]}]",[],"[{'w': 14, 'dim': [99, 70, 30]}]",adult,True,Checked luggage complies with the policy.,100
First,[],"[{'w': 0, 'dim': [73, 40, 46]}]","[{'w': 0, 'dim': [86, 40, 30]}]",adult,True,Checked luggage complies with the policy.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 18, 'dim': [21, 34, 21]}, {'w': 19, 'dim': [25, 24, 29]}]",[],[],child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 9, 'dim': [45, 37, 24]}, {'w': 0, 'dim': [27, 36, 29]}]",[],"[{'w': 5, 'dim': [58, 58, 28]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [32, 21, 10]}]","[{'w': 23, 'dim': [63, 58, 22]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [30, 25, 12]}]",[],[],child,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 23, 'dim': [72, 62, 44]}, {'w': 0, 'dim': [84, 70, 27]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 14, 'dim': [91, 41, 23]}]",adult,True,Checked luggage complies with the policy.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 0, 'dim': [56, 31, 35]}]","[{'w': 15, 'dim': [52, 62, 35]}]",child,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [49, 28, 24]}, {'w': 0, 'dim': [35, 38, 12]}]","[{'w': 5, 'dim': [50, 39, 31]}, {'w': 0, 'dim': [89, 59, 22]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 19, 'dim': [30, 29, 22]}, {'w': 0, 'dim': [33, 37, 18]}]","[{'w': 24, 'dim': [86, 32, 24]}]","[{'w': 22, 'dim': [67, 34, 45]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [26, 36, 14]}]","[{'w': 23, 'dim': [54, 48, 44]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 14, 'dim': [31, 34, 13]}, {'w': 0, 'dim': [26, 22, 18]}]","[{'w': 0, 'dim': [57, 68, 45]}]","[{'w': 0, 'dim': [88, 58, 31]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [81, 43, 45]}]",[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 19, 'dim': [73, 64, 42]}, {'w': 29, 'dim': [57, 33, 35]}]","[{'w': 29, 'dim': [64, 72, 42]}, {'w': 0, 'dim': [75, 42, 28]}]",child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [49, 40, 12]}]","[{'w': 12, 'dim': [80, 37, 21]}, {'w': 0, 'dim': [71, 44, 36]}]",[],child,True,Checked luggage complies with the policy.,0
First,"[{'w': 2, 'dim': [20, 32, 10]}, {'w': 3, 'dim': [25, 24, 11]}]","[{'w': 0, 'dim': [79, 50, 26]}, {'w': 0, 'dim': [78, 48, 30]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],[],"[{'w': 16, 'dim': [62, 61, 25]}, {'w': 17, 'dim': [59, 67, 31]}, {'w': 0, 'dim': [56, 72, 47]}]",adult,True,Checked luggage complies with the policy.,400
Business,"[{'w': 17, 'dim': [29, 20, 25]}, {'w': 19, 'dim': [22, 22, 11]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 0, 'dim': [62, 71, 37]}, {'w': 13, 'dim': [53, 36, 44]}]",adult,True,Checked luggage complies with the policy.,250
Business,"[{'w': 10, 'dim': [40, 25, 27]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 24, 'dim': [33, 33, 11]}]","[{'w': 11, 'dim': [63, 49, 40]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],child,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [20, 34, 16]}, {'w': 3, 'dim': [33, 37, 29]}]",[],"[{'w': 25, 'dim': [74, 48, 21]}]",infant,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [45, 22, 12]}, {'w': 0, 'dim': [22, 37, 17]}]",[],"[{'w': 0, 'dim': [50, 35, 32]}, {'w': 0, 'dim': [99, 50, 36]}]",adult,True,Checked luggage complies with the policy.,250
Business,"[{'w': 2, 'dim': [35, 35, 20]}]","[{'w': 0, 'dim': [68, 30, 26]}, {'w': 0, 'dim': [67, 34, 40]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [47, 20, 26]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,[],"[{'w': 0, 'dim': [83, 40, 35]}, {'w': 0, 'dim': [64, 68, 36]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 17, 'dim': [48, 32, 14]}, {'w': 4, 'dim': [34, 34, 14]}]",[],"[{'w': 25, 'dim': [64, 80, 31]}, {'w': 0, 'dim': [82, 56, 30]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [32, 31, 29]}]",[],"[{'w': 35, 'dim': [56, 45, 32]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 7, 'dim': [35, 21, 30]}, {'w': 2, 'dim': [49, 35, 29]}]",[],"[{'w': 0, 'dim': [50, 65, 42]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [27, 38, 28]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [44, 23, 25]}]",[],"[{'w': 0, 'dim': [56, 66, 26]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [22, 22, 12]}, {'w': 13, 'dim': [46, 35, 11]}]","[{'w': 0, 'dim': [52, 32, 26]}]","[{'w': 5, 'dim': [61, 73, 28]}, {'w': 14, 'dim': [81, 42, 29]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [39, 39, 29]}, {'w': 0, 'dim': [48, 22, 13]}]","[{'w': 15, 'dim': [53, 47, 39]}]","[{'w': 0, 'dim': [54, 37, 46]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],"[{'w': 45, 'dim': [86, 33, 48]}]","[{'w': 0, 'dim': [80, 52, 27]}, {'w': 11, 'dim': [54, 72, 26]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 43, 'dim': [86, 38, 39]}]",[],infant,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [47, 40, 17]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],[],"[{'w': 0, 'dim': [83, 31, 38]}, {'w': 28, 'dim': [76, 33, 21]}]",adult,True,Checked luggage complies with the policy.,225
Economy,"[{'w': 13, 'dim': [23, 37, 11]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 12, 'dim': [50, 24, 22]}, {'w': 0, 'dim': [42, 37, 28]}]","[{'w': 0, 'dim': [77, 30, 20]}, {'w': 0, 'dim': [56, 62, 40]}]","[{'w': 3, 'dim': [97, 76, 34]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],"[{'w': 0, 'dim': [71, 36, 50]}, {'w': 0, 'dim': [75, 51, 21]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 23, 'dim': [68, 64, 44]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [23, 20, 24]}]","[{'w': 50, 'dim': [86, 69, 37]}, {'w': 0, 'dim': [69, 56, 28]}]",[],child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 4, 'dim': [50, 40, 11]}, {'w': 7, 'dim': [27, 25, 25]}]","[{'w': 0, 'dim': [69, 43, 39]}]",[],adult,False,Carry-on bag exceeds size limits.,0
Economy,[],"[{'w': 0, 'dim': [61, 59, 35]}]",[],child,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 15, 'dim': [54, 67, 40]}]","[{'w': 20, 'dim': [80, 31, 50]}]",child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [30, 21, 15]}, {'w': 5, 'dim': [42, 37, 26]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [40, 35, 29]}, {'w': 1, 'dim': [22, 29, 29]}]","[{'w': 20, 'dim': [69, 40, 35]}]","[{'w': 14, 'dim': [76, 54, 27]}, {'w': 8, 'dim': [59, 60, 45]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [20, 23, 24]}, {'w': 0, 'dim': [49, 35, 12]}]","[{'w': 6, 'dim': [71, 66, 48]}, {'w': 3, 'dim': [80, 39, 41]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],"[{'w': 0, 'dim': [56, 63, 31]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 8, 'dim': [68, 31, 27]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 0, 'dim': [89, 30, 50]}]","[{'w': 11, 'dim': [91, 55, 26]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [50, 25, 24]}, {'w': 8, 'dim': [22, 22, 16]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 13, 'dim': [41, 25, 18]}, {'w': 7, 'dim': [35, 34, 18]}]","[{'w': 0, 'dim': [87, 64, 31]}]","[{'w': 0, 'dim': [63, 60, 29]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],[],"[{'w': 0, 'dim': [82, 59, 47]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [50, 30, 26]}]","[{'w': 60, 'dim': [72, 41, 36]}]","[{'w': 27, 'dim': [63, 42, 32]}, {'w': 32, 'dim': [99, 65, 49]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 55, 'dim': [68, 32, 50]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 15, 'dim': [67, 44, 38]}]","[{'w': 19, 'dim': [84, 51, 35]}]",infant,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 8, 'dim': [39, 23, 12]}]","[{'w': 35, 'dim': [71, 48, 21]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 5, 'dim': [67, 57, 48]}, {'w': 0, 'dim': [67, 54, 44]}]","[{'w': 26, 'dim': [81, 56, 20]}]",adult,True,Checked luggage complies with the policy.,75
First,[],"[{'w': 9, 'dim': [84, 42, 23]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [87, 41, 24]}, {'w': 0, 'dim': [80, 56, 30]}]","[{'w': 0, 'dim': [87, 74, 48]}]",adult,False,Item with weight 0kg or size 209cm must be shipped as cargo.,0
First,"[{'w': 13, 'dim': [46, 38, 13]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [44, 25, 26]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 4, 'dim': [24, 30, 15]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [76, 33, 22]}]","[{'w': 31, 'dim': [72, 48, 32]}, {'w': 0, 'dim': [80, 73, 26]}]",adult,True,Checked luggage complies with the policy.,325
First,[],"[{'w': 4, 'dim': [59, 67, 28]}]","[{'w': 16, 'dim': [76, 80, 43]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 17, 'dim': [38, 22, 16]}, {'w': 18, 'dim': [39, 37, 30]}]",[],"[{'w': 26, 'dim': [75, 79, 39]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [46, 34, 16]}]",[],"[{'w': 21, 'dim': [57, 38, 38]}]",adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 8, 'dim': [25, 30, 20]}, {'w': 5, 'dim': [30, 23, 19]}]","[{'w': 0, 'dim': [88, 64, 39]}]","[{'w': 9, 'dim': [73, 48, 37]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],[],"[{'w': 19, 'dim': [58, 46, 44]}, {'w': 0, 'dim': [68, 73, 49]}]",child,True,Checked luggage complies with the policy.,250
First,"[{'w': 10, 'dim': [31, 37, 29]}]","[{'w': 2, 'dim': [69, 57, 39]}]",[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 12, 'dim': [32, 35, 21]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 14, 'dim': [38, 36, 15]}, {'w': 2, 'dim': [28, 33, 17]}]","[{'w': 0, 'dim': [63, 46, 47]}]","[{'w': 8, 'dim': [98, 67, 21]}, {'w': 18, 'dim': [64, 78, 36]}]",adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 5, 'dim': [57, 66, 35]}]",[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 32, 'dim': [57, 43, 26]}, {'w': 40, 'dim': [72, 65, 46]}]","[{'w': 0, 'dim': [79, 41, 50]}, {'w': 39, 'dim': [60, 43, 42]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [43, 25, 27]}, {'w': 0, 'dim': [40, 23, 30]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 12, 'dim': [26, 22, 23]}]",[],[],child,True,Checked luggage complies with the policy.,0
Economy,[],[],[],child,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [49, 31, 22]}, {'w': 18, 'dim': [23, 35, 18]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [44, 38, 15]}, {'w': 0, 'dim': [48, 29, 24]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [43, 35, 28]}]",[],"[{'w': 31, 'dim': [62, 49, 48]}]",adult,False,Carry-on bag exceeds size limits.,0
